Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
-0.2777777777777779,0.12499999999999989,-0.4322033898305085,-0.4583333333333333,0.5,-0.5,-0.5
-0.3333333333333332,-0.08333333333333337,-0.4322033898305085,-0.4583333333333333,0.5,-0.5,-0.5
-0.41666666666666674,-0.041666666666666685,-0.4152542372881356,-0.4583333333333333,0.5,-0.5,-0.5
-0.3055555555555555,0.16666666666666663,-0.4322033898305085,-0.4583333333333333,0.5,-0.5,-0.5
-0.19444444444444436,0.2916666666666665,-0.3813559322033898,-0.375,0.5,-0.5,-0.5
-0.41666666666666674,0.08333333333333326,-0.4322033898305085,-0.4166666666666667,0.5,-0.5,-0.5
-0.3055555555555555,0.08333333333333326,-0.4152542372881356,-0.4583333333333333,0.5,-0.5,-0.5
-0.4722222222222221,-0.1250000000000001,-0.4322033898305085,-0.4583333333333333,0.5,-0.5,-0.5
-0.3333333333333332,-0.041666666666666685,-0.4152542372881356,-0.5,0.5,-0.5,-0.5
-0.19444444444444436,0.20833333333333326,-0.4152542372881356,-0.4583333333333333,0.5,-0.5,-0.5
-0.36111111111111116,0.08333333333333326,-0.3983050847457627,-0.4583333333333333,0.5,-0.5,-0.5
-0.36111111111111116,-0.08333333333333337,-0.4322033898305085,-0.5,0.5,-0.5,-0.5
-0.5,-0.08333333333333337,-0.4830508474576271,-0.5,0.5,-0.5,-0.5
-0.08333333333333337,0.33333333333333326,-0.4661016949152542,-0.4583333333333333,0.5,-0.5,-0.5
-0.11111111111111105,0.5,-0.4152542372881356,-0.375,0.5,-0.5,-0.5
-0.19444444444444436,0.2916666666666665,-0.4491525423728814,-0.375,0.5,-0.5,-0.5
-0.2777777777777779,0.12499999999999989,-0.4322033898305085,-0.4166666666666667,0.5,-0.5,-0.5
-0.11111111111111105,0.24999999999999978,-0.3813559322033898,-0.4166666666666667,0.5,-0.5,-0.5
-0.2777777777777779,0.24999999999999978,-0.4152542372881356,-0.4166666666666667,0.5,-0.5,-0.5
-0.19444444444444436,0.08333333333333326,-0.3813559322033898,-0.4583333333333333,0.5,-0.5,-0.5
-0.2777777777777779,0.20833333333333326,-0.4152542372881356,-0.375,0.5,-0.5,-0.5
-0.41666666666666674,0.16666666666666663,-0.5,-0.4583333333333333,0.5,-0.5,-0.5
-0.3055555555555555,-0.08333333333333337,-0.3983050847457627,-0.4583333333333333,0.5,-0.5,-0.5
-0.3055555555555555,0.08333333333333326,-0.3983050847457627,-0.375,0.5,-0.5,-0.5
-0.24999999999999994,0.12499999999999989,-0.4152542372881356,-0.4583333333333333,0.5,-0.5,-0.5
