Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
-0.32352941176470573,-0.08333333333333337,-0.4454545454545455,-0.4583333333333333,0.5,-0.5,-0.5
-0.176470588235294,0.2916666666666665,-0.4636363636363636,-0.375,0.5,-0.5,-0.5
-0.176470588235294,0.08333333333333326,-0.39090909090909093,-0.4583333333333333,0.5,-0.5,-0.5
-0.26470588235294124,0.20833333333333326,-0.4272727272727273,-0.375,0.5,-0.5,-0.5
-0.41176470588235303,0.16666666666666663,-0.5181818181818182,-0.4583333333333333,0.5,-0.5,-0.5
-0.2941176470588235,0.08333333333333326,-0.40909090909090906,-0.375,0.5,-0.5,-0.5
-0.35294117647058826,-0.041666666666666685,-0.40909090909090906,-0.4583333333333333,0.5,-0.5,-0.5
-0.23529411764705876,0.3749999999999998,-0.4272727272727273,-0.5,0.5,-0.5,-0.5
-0.2941176470588235,0.12499999999999989,-0.4636363636363636,-0.4166666666666667,0.5,-0.5,-0.5
-0.26470588235294124,0.24999999999999978,-0.40909090909090906,-0.4583333333333333,0.5,-0.5,-0.5
-0.41176470588235303,0,-0.4454545454545455,-0.4583333333333333,0.5,-0.5,-0.5
-0.32352941176470573,-0.33333333333333337,-0.10000000000000003,-0.125,-0.5,0.5,-0.5
-0.02941176470588225,-0.08333333333333337,0.0636363636363636,0.08333333333333337,-0.5,0.5,-0.5
-0.1176470588235295,-0.1250000000000001,-0.04545454545454547,0,-0.5,0.5,-0.5
0.20588235294117652,-0.041666666666666685,0.10000000000000009,0.04166666666666663,-0.5,0.5,-0.5
0.05882352941176472,-0.41666666666666663,0.11818181818181817,0.08333333333333337,-0.5,0.5,-0.5
0.02941176470588225,-0.1666666666666668,0.027272727272727226,0,-0.5,0.5,-0.5
-0.14705882352941174,-0.33333333333333337,-0.00909090909090915,-0.08333333333333331,-0.5,0.5,-0.5
-0.058823529411764774,-0.25,0.027272727272727226,-0.041666666666666685,-0.5,0.5,-0.5
-0.26470588235294124,-0.2916666666666667,-0.15454545454545454,-0.08333333333333331,-0.5,0.5,-0.5
-0.058823529411764774,-0.20833333333333331,0.22727272727272718,0.25,-0.5,-0.5,0.5
0.08823529411764697,-0.1250000000000001,0.31818181818181823,0.20833333333333337,-0.5,-0.5,0.5
0.20588235294117652,-0.2916666666666667,0.3545454545454544,0.20833333333333337,-0.5,-0.5,0.5
0.11764705882352955,-0.20833333333333331,0.26363636363636356,0.25,-0.5,-0.5,0.5
0.1470588235294118,-0.08333333333333337,0.30000000000000004,0.20833333333333337,-0.5,-0.5,0.5
0.5,0.24999999999999978,0.5181818181818181,0.3750000000000001,-0.5,-0.5,0.5
0.5,-0.25,0.5545454545454547,0.41666666666666663,-0.5,-0.5,0.5
-0.1176470588235295,-0.1666666666666668,0.19090909090909092,0.29166666666666663,-0.5,-0.5,0.5
0.5,-0.1666666666666668,0.5181818181818181,0.29166666666666663,-0.5,-0.5,0.5
0.5588235294117647,0.24999999999999978,0.46363636363636374,0.29166666666666663,-0.5,-0.5,0.5
0.08823529411764697,0.08333333333333326,0.31818181818181823,0.45833333333333326,-0.5,-0.5,0.5
0.26470588235294124,-0.041666666666666685,0.28181818181818197,0.33333333333333337,-0.5,-0.5,0.5
0.08823529411764697,-0.2916666666666667,0.2090909090909091,0.25,-0.5,-0.5,0.5
