Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
0.23529411764705874,0.5909090909090908,0.06779661016949151,0.04166666666666667,1,0,0
0.17647058823529427,0.36363636363636354,0.06779661016949151,0.04166666666666667,1,0,0
0.11764705882352951,0.45454545454545453,0.05084745762711865,0.04166666666666667,1,0,0
0.088235294117647,0.409090909090909,0.0847457627118644,0.04166666666666667,1,0,0
0.2058823529411765,0.6363636363636362,0.06779661016949151,0.04166666666666667,1,0,0
0.088235294117647,0.5454545454545453,0.06779661016949151,0.08333333333333333,1,0,0
0.17647058823529427,0.409090909090909,0.0847457627118644,0,1,0,0
0.323529411764706,0.6818181818181818,0.0847457627118644,0.04166666666666667,1,0,0
0.14705882352941174,0.5454545454545453,0.1016949152542373,0.04166666666666667,1,0,0
0.14705882352941174,0.36363636363636354,0.06779661016949151,0,1,0,0
0,0.36363636363636354,0.016949152542372895,0,1,0,0
0.411764705882353,1,0.0847457627118644,0.12500000000000003,1,0,0
0.323529411764706,0.7727272727272726,0.05084745762711865,0.12500000000000003,1,0,0
0.23529411764705874,0.5909090909090908,0.06779661016949151,0.08333333333333333,1,0,0
0.411764705882353,0.7272727272727271,0.11864406779661016,0.08333333333333333,1,0,0
0.323529411764706,0.5454545454545453,0.11864406779661016,0.04166666666666667,1,0,0
0.23529411764705874,0.6818181818181818,0.0847457627118644,0.12500000000000003,1,0,0
0.088235294117647,0.6363636363636362,0,0.04166666666666667,1,0,0
0.23529411764705874,0.4999999999999998,0.11864406779661016,0.16666666666666669,1,0,0
0.2058823529411765,0.5454545454545453,0.1016949152542373,0.12500000000000003,1,0,0
0.26470588235294124,0.5909090909090908,0.0847457627118644,0.04166666666666667,1,0,0
0.26470588235294124,0.5454545454545453,0.06779661016949151,0.04166666666666667,1,0,0
0.11764705882352951,0.45454545454545453,0.1016949152542373,0.04166666666666667,1,0,0
0.14705882352941174,0.409090909090909,0.1016949152542373,0.04166666666666667,1,0,0
0.323529411764706,0.5454545454545453,0.0847457627118644,0.12500000000000003,1,0,0
0.26470588235294124,0.8636363636363633,0.0847457627118644,0,1,0,0
0.35294117647058826,0.9090909090909091,0.06779661016949151,0.04166666666666667,1,0,0
0.17647058823529427,0.409090909090909,0.0847457627118644,0.04166666666666667,1,0,0
0.35294117647058826,0.5909090909090908,0.05084745762711865,0.04166666666666667,1,0,0
0.029411764705882505,0.36363636363636354,0.05084745762711865,0.04166666666666667,1,0,0
0.23529411764705874,0.5454545454545453,0.0847457627118644,0.04166666666666667,1,0,0
0.2058823529411765,0.5909090909090908,0.05084745762711865,0.08333333333333333,1,0,0
0.029411764705882505,0.45454545454545453,0.05084745762711865,0.04166666666666667,1,0,0
0.23529411764705874,0.7272727272727271,0.15254237288135591,0.12500000000000003,1,0,0
0.14705882352941174,0.36363636363636354,0.06779661016949151,0.08333333333333333,1,0,0
0.23529411764705874,0.7272727272727271,0.1016949152542373,0.04166666666666667,1,0,0
0.088235294117647,0.45454545454545453,0.06779661016949151,0.04166666666666667,1,0,0
0.2941176470588235,0.6818181818181818,0.0847457627118644,0.04166666666666667,1,0,0
0.6176470588235295,0.45454545454545453,0.5932203389830508,0.5833333333333334,0,1,0
0.7647058823529412,0.409090909090909,0.6610169491525424,0.5833333333333334,0,1,0
0.35294117647058826,0.04545454545454529,0.5084745762711864,0.5,0,1,0
0.17647058823529427,0.09090909090909079,0.38983050847457623,0.375,0,1,0
0.676470588235294,0.318181818181818,0.6101694915254237,0.5,0,1,0
0.26470588235294124,0.22727272727272727,0.4915254237288135,0.5416666666666666,0,1,0
0.47058823529411775,0.36363636363636354,0.5423728813559322,0.5833333333333334,0,1,0
0.5,0,0.5084745762711864,0.375,0,1,0
0.3823529411764705,0.318181818181818,0.4406779661016949,0.5,0,1,0
0.7058823529411765,0.409090909090909,0.576271186440678,0.5416666666666666,0,1,0
0.5588235294117647,0,0.5932203389830508,0.5833333333333334,0,1,0
0.3823529411764705,0.13636363636363627,0.4915254237288135,0.4166666666666667,0,1,0
0.47058823529411775,0.45454545454545453,0.6440677966101694,0.7083333333333334,0,1,0
0.5294117647058822,0.27272727272727254,0.5084745762711864,0.5,0,1,0
0.588235294117647,0.13636363636363627,0.6610169491525424,0.5833333333333334,0,1,0
0.5294117647058822,0.27272727272727254,0.6271186440677966,0.4583333333333333,0,1,0
0.6176470588235295,0.318181818181818,0.559322033898305,0.5,0,1,0
0.676470588235294,0.36363636363636354,0.576271186440678,0.5416666666666666,0,1,0
0.7352941176470588,0.27272727272727254,0.6440677966101694,0.5416666666666666,0,1,0
0.7058823529411765,0.36363636363636354,0.6779661016949152,0.6666666666666666,0,1,0
0.5,0.318181818181818,0.5932203389830508,0.5833333333333334,0,1,0
0.35294117647058826,0.09090909090909079,0.47457627118644063,0.4166666666666667,0,1,0
0.35294117647058826,0.09090909090909079,0.4576271186440678,0.375,0,1,0
0.4411764705882352,0.22727272727272727,0.4915254237288135,0.4583333333333333,0,1,0
0.5,0.22727272727272727,0.6949152542372881,0.625,0,1,0
0.7058823529411765,0.409090909090909,0.6271186440677966,0.5833333333333334,0,1,0
0.588235294117647,0.04545454545454529,0.576271186440678,0.5,0,1,0
0.3823529411764705,0.36363636363636354,0.5254237288135593,0.5,0,1,0
0.35294117647058826,0.13636363636363627,0.5084745762711864,0.5,0,1,0
0.35294117647058826,0.18181818181818177,0.576271186440678,0.4583333333333333,0,1,0
0.5294117647058822,0.36363636363636354,0.6101694915254237,0.5416666666666666,0,1,0
0.4411764705882352,0.18181818181818177,0.5084745762711864,0.4583333333333333,0,1,0
0.2058823529411765,0.04545454545454529,0.38983050847457623,0.375,0,1,0
0.411764705882353,0.36363636363636354,0.5423728813559322,0.4583333333333333,0,1,0
0.411764705882353,0.318181818181818,0.5423728813559322,0.5,0,1,0
0.5588235294117647,0.318181818181818,0.559322033898305,0.5,0,1,0
0.23529411764705874,0.13636363636363627,0.3389830508474576,0.4166666666666667,0,1,0
0.411764705882353,0.27272727272727254,0.5254237288135593,0.5,0,1,0
