Sepal.Length,Sepal.Width,Petal.Length,Petal.Width,Species.setosa,Species.versicolor,Species.virginica
-0.6470588235294115,-0.16666666666666674,-0.890909090909091,-0.9166666666666666,1,-1,-1
-0.352941176470588,0.583333333333333,-0.9272727272727272,-0.75,1,-1,-1
-0.352941176470588,0.16666666666666652,-0.7818181818181819,-0.9166666666666666,1,-1,-1
-0.5294117647058825,0.4166666666666665,-0.8545454545454546,-0.75,1,-1,-1
-0.8235294117647061,0.33333333333333326,-1.0363636363636364,-0.9166666666666666,1,-1,-1
-0.588235294117647,0.16666666666666652,-0.8181818181818181,-0.75,1,-1,-1
-0.7058823529411765,-0.08333333333333337,-0.8181818181818181,-0.9166666666666666,1,-1,-1
-0.47058823529411753,0.7499999999999996,-0.8545454545454546,-1,1,-1,-1
-0.588235294117647,0.24999999999999978,-0.9272727272727272,-0.8333333333333334,1,-1,-1
-0.5294117647058825,0.49999999999999956,-0.8181818181818181,-0.9166666666666666,1,-1,-1
-0.8235294117647061,0,-0.890909090909091,-0.9166666666666666,1,-1,-1
-0.6470588235294115,-0.6666666666666667,-0.20000000000000007,-0.25,-1,1,-1
-0.0588235294117645,-0.16666666666666674,0.1272727272727272,0.16666666666666674,-1,1,-1
-0.235294117647059,-0.2500000000000002,-0.09090909090909094,0,-1,1,-1
0.41176470588235303,-0.08333333333333337,0.20000000000000018,0.08333333333333326,-1,1,-1
0.11764705882352944,-0.8333333333333333,0.23636363636363633,0.16666666666666674,-1,1,-1
0.0588235294117645,-0.3333333333333336,0.05454545454545445,0,-1,1,-1
-0.2941176470588235,-0.6666666666666667,-0.0181818181818183,-0.16666666666666663,-1,1,-1
-0.11764705882352955,-0.5,0.05454545454545445,-0.08333333333333337,-1,1,-1
-0.5294117647058825,-0.5833333333333334,-0.3090909090909091,-0.16666666666666663,-1,1,-1
-0.11764705882352955,-0.41666666666666663,0.45454545454545436,0.5,-1,-1,1
0.17647058823529393,-0.2500000000000002,0.6363636363636365,0.41666666666666674,-1,-1,1
0.41176470588235303,-0.5833333333333334,0.7090909090909088,0.41666666666666674,-1,-1,1
0.2352941176470591,-0.41666666666666663,0.5272727272727271,0.5,-1,-1,1
0.2941176470588236,-0.16666666666666674,0.6000000000000001,0.41666666666666674,-1,-1,1
1,0.49999999999999956,1.0363636363636362,0.7500000000000002,-1,-1,1
1,-0.5,1.1090909090909093,0.8333333333333333,-1,-1,1
-0.235294117647059,-0.3333333333333336,0.38181818181818183,0.5833333333333333,-1,-1,1
1,-0.3333333333333336,1.0363636363636362,0.5833333333333333,-1,-1,1
1.1176470588235294,0.49999999999999956,0.9272727272727275,0.5833333333333333,-1,-1,1
0.17647058823529393,0.16666666666666652,0.6363636363636365,0.9166666666666665,-1,-1,1
0.5294117647058825,-0.08333333333333337,0.5636363636363639,0.6666666666666667,-1,-1,1
0.17647058823529393,-0.5833333333333334,0.4181818181818182,0.5,-1,-1,1
